time,ax,ay,az,yaw ,acc,velo,dis
65.919,-0.1586,1.72359,9.992,119.2073,1.94145292250538,180.703723390245,114268.551043323
65.962,0.0749,2.38194,10.0626,119.3228,2.0295503380043,181.557742792228,114450.108786116
66.005,-0.1011,1.92236,10.0255,119.4236,2.00811227040344,182.390324126611,114632.499110242
66.048,-0.5572,1.46938,10.0566,119.5114,1.90036581632275,183.115159006913,114815.614269249
66.091,-0.5285,2.24895,9.5981,119.5993,1.9700826530582,183.909710723951,114999.523979973
66.134,-0.5081,2.35697,9.5682,119.6948,2.04746012244656,184.781639910376,115184.305619883
66.177,-0.4686,2.24631,9.725,119.7917,2.08723009795725,185.693339072313,115369.998958956
66.22,-0.5189,1.52207,9.877,119.8876,1.9741980783658,186.492006214658,115556.49096517
66.263,-0.319,0.62799,8.2921,119.9708,1.70495646269264,187.02143174133,115743.512396912
66.306,-0.2771,1.63394,6.6796,120.0662,1.69075317015411,187.536653975463,115931.049050887
66.349,-0.3369,0.50413,7.8264,120.1453,1.45342853612329,187.814551575566,116118.863602463
66.392,0.1982,-1.1616,8.5016,120.2307,0.930422828898632,187.569443468444,116306.433045931
66.435,0.525,1.15995,8.5064,120.2913,0.976328263118906,187.370240795542,116493.803286727
66.478,0.7213,2.98111,8.7386,120.3625,1.37728461049512,187.571994470017,116681.375281197
66.521,0.1742,0.87945,9.0965,120.4057,1.2777176883961,187.674181222392,116869.049462419
66.564,0.2233,1.16787,8.8906,120.428,1.25574815071688,187.754398437088,117056.803860856
66.607,-0.0221,2.97055,9.464,120.4396,1.5987085205735,188.177576021641,117244.981436878
66.65,-0.3633,1.68135,11.5087,120.4516,1.6152368164588,188.617281902079,117433.59871878
66.693,-0.0233,1.51019,11.5673,120.4516,1.59422745316704,189.035978419226,117622.634697199
66.736,0.1934,2.46092,11.3004,120.4465,1.76756596253363,189.628013445738,117812.262710645
66.779,-0.0795,2.72954,10.1631,120.4505,1.95996077002691,190.412443279745,118002.675153925
66.822,-0.2854,2.5729,9.7346,120.4573,2.08254861602153,191.319460959746,118193.994614884
66.865,0.2245,0.47388,9.5023,120.4713,1.76081489281722,191.904744916542,118385.899359801
66.908,-0.5129,2.31605,7.2039,120.4829,1.87186191425378,192.601075894775,118578.500435696
66.951,-1.6645,6.25735,8.4202,120.4965,2.74895953140302,194.174504490157,118772.674940186
66.994,-1.5352,-1.71864,13.3929,120.5505,1.85543962512242,194.854413179259,118967.529353365
67.037,1.108,0.64108,14.5601,120.5597,1.61256770009793,195.291449943336,119162.820803309
67.08,1.9232,3.26425,11.9528,120.5443,1.94290416007835,196.058823167394,119358.879626476
67.123,0.5633,2.39778,8.1329,120.5105,2.03387932806268,196.917171559436,119555.796798035
67.166,-0.1358,1.18228,10.0638,120.4676,1.86355946245014,197.605200085866,119753.401998121
67.209,0.7644,1.7248,10.2781,120.4155,1.83580756996011,198.265476719805,119951.667474841
67.252,0.3478,0.14465,9.6364,120.3531,1.49757605596809,198.587521839752,120150.254996681
67.295,0.4651,2.23047,8.3412,120.2505,1.64415484477447,199.056145748506,120349.311142429
67.338,0.027,0.05115,9.5359,120.1633,1.32555387581958,199.206168688305,120548.517311118
67.381,0.2544,2.07647,7.7282,120.0494,1.47573710065566,199.50637485294,120748.023685971
67.424,-0.2795,0.41327,9.6939,119.9612,1.26324368052453,199.594087597444,120947.617773568
67.467,-0.0783,2.08956,9.7046,119.8581,1.42850694441962,199.847063605843,121147.464837174
67.51,-0.4842,1.07437,12.2748,119.7874,1.3576795555357,200.029212225358,121347.494049399
67.553,0.6651,-2.5179,17.2739,119.7269,0.58256364442856,199.436244933766,121546.930294333
67.596,0.6734,-1.23398,11.4404,119.6646,0.219254915542848,198.479968913288,121745.410263246
67.639,-0.5021,4.04767,7.6073,119.5887,0.984937932434278,198.289375909701,121943.699639156
67.682,0.3454,1.60369,9.5742,119.5497,1.10868834594742,198.222533319628,122141.922172476
67.725,1.1223,-2.55739,9.1971,119.511,0.375472676757938,197.422475060365,122339.344647536
67.768,0.0162,3.87915,4.4362,119.4465,1.07620814140635,197.323152265751,122536.667799802
67.811,-1.7172,3.0943,6.4749,119.4085,1.47982651312508,197.627447842855,122734.295247645
67.854,-0.8337,-2.56003,10.5103,119.3872,0.671855210500064,197.123772117335,122931.419019762
67.897,0.6136,2.44255,9.7705,119.3384,1.02599416840005,196.974235349714,123128.393255112
67.94,1.5796,0.43967,10.7114,119.3109,0.908729334720042,196.707433748414,123325.10068886
67.983,-0.3094,1.01772,7.5834,119.2515,0.930527467776033,196.462430280169,123521.56311914
68.026,0.0821,-0.57695,10.8694,119.2223,0.629031974220827,195.915931318369,123717.479050459
68.069,0.2293,1.77881,10.5019,119.1563,0.858987579376661,195.599387961725,123913.07843842
68.112,0.8326,0.0077,12.9919,119.1129,0.688730063501329,195.112587089206,124108.191025509
68.155,-0.3226,1.18624,11.559,119.0402,0.788232050801063,194.725288203986,124302.916313713
68.198,0.4759,0.02222,11.5386,118.9838,0.635029640640851,194.184786908606,124497.101100622
68.241,0.2389,-0.17006,8.7135,118.9196,0.474011712512681,193.483267685098,124690.584368307
68.284,0.2485,3.22597,8.3543,118.8202,1.02440337001014,193.332140119088,124883.916508426
68.327,0.1874,-1.92269,9.4401,118.7698,0.434984696008116,192.591593879075,125076.508102305
68.37,0.8698,1.98165,9.002,118.6921,0.744317756806493,192.160380699861,125268.668483005
68.413,0.7836,2.05007,9.3383,118.6305,1.00546820544519,191.990317969285,125460.658800974
68.456,-0.3154,2.32397,8.8415,118.5585,1.26916856435616,192.083955597621,125652.742756572
68.499,1.5449,-2.50206,12.1479,118.5148,0.514922851484924,191.423347513085,125844.166104085
68.542,0.1287,2.08571,7.5415,118.4285,0.829080281187939,191.076896858252,126035.243000943
68.585,-0.3226,4.3703,7.563,118.3543,1.53732422495035,191.438690147182,126226.681691091
68.628,-0.6242,-2.68774,10.6911,118.2904,0.692311379960281,190.955470591121,126417.637161682
68.671,0.7872,0.47784,11.2453,118.1962,0.649417103968225,190.429356759069,126608.066518441
68.714,1.0098,4.16097,10.8946,118.0602,1.35172768317458,190.605553506223,126798.672071947
68.757,0.0533,-1.74229,11.3842,117.9701,0.732924146539664,190.162946716742,126988.835018664
68.8,0.4556,-1.66331,10.7054,117.8537,0.253677317231731,189.241093097953,127178.076111762
68.843,0.7872,2.30164,8.3471,117.7194,0.663269853785385,188.728832015718,127366.804943777
68.886,0.1276,-0.45837,9.0211,117.6559,0.438941883028308,187.992242962725,127554.79718674
68.929,-0.1107,-1.23266,8.8739,117.5631,0.104621506422646,186.921333533127,127741.718520273
68.972,0.0581,-0.57167,9.3731,117.5151,-0.030636794861883,185.715165802245,127927.433686076
69.015,-0.1897,-1.63955,9.482,117.4613,-0.352419435889506,184.187215430334,128111.620901506
69.058,-0.1861,-2.89586,10.223,117.4255,-0.861107548711605,182.150576945602,128293.771478451
69.101,0.0964,0.07623,10.1129,117.4194,-0.673640038969284,180.301405970612,128474.072884422
69.144,-0.1969,0.47784,9.9836,117.4231,-0.443344031175427,178.682531003416,128652.755415426
69.187,-0.0101,-0.59268,10.5235,117.4621,-0.473211224940342,177.033788842455,128829.789204268
69.23,0.7453,-1.43286,11.4392,117.5214,-0.665140979952274,175.193116926482,129004.982321194
69.273,0.4208,-0.55187,9.7094,117.5685,-0.642486783961819,173.375099206499,129178.357420401
69.316,0.0294,1.9987,8.9433,117.58,-0.114249427169455,172.085318843309,129350.442739244
69.359,-0.3214,0.34749,10.3858,117.638,-0.021901541735564,170.887886365553,129521.33062561
69.402,0.8267,-3.04722,12.4005,117.6921,-0.626965233388451,169.085390196144,129690.416015806
69.445,0.7333,-0.09889,9.3216,117.7312,-0.521350186710761,167.388509073412,129857.804524879
69.488,-0.2962,1.37456,8.0694,117.7519,-0.142168149368609,166.070809988023,130023.875334867
69.531,-0.562,-0.09493,9.1241,117.7991,-0.132720519494887,164.762558532508,130188.6378934
69.574,0.0833,-1.23662,10.9209,117.8477,-0.35350041559591,163.233527180891,130351.871420581
69.617,0.1024,-0.86273,9.98,117.8786,-0.455346332476728,161.602649912394,130513.474070493
69.66,0.0749,0.53845,8.2777,117.8898,-0.256587065981382,160.170531910392,130673.644602404
69.703,-0.4818,-0.05016,8.4896,117.903,-0.215301652785106,158.779699321586,130832.424301725
69.746,-0.3214,0.0011,10.4588,117.9082,-0.172021322228085,157.432147063337,130989.856448788
69.789,-0.3956,-0.5467,11.6033,117.9061,-0.246957057782468,156.009659069534,131145.866107858
69.832,-0.0532,-1.81995,12.3646,117.9031,-0.561555646225974,154.272572487287,131300.138680345
69.875,0.1204,-1.39865,11.7852,117.8865,-0.72897451698078,152.368067034286,131452.50674738
69.918,-0.1562,-0.55319,9.5646,117.8684,-0.693817613584624,150.49871848468,131603.005465864
69.961,0.0234,-0.73623,9.5742,117.86,-0.702300090867699,148.620887457792,131751.626353322
70.004,0.3394,-0.22407,9.9812,117.8534,-0.606654072694159,146.838702449077,131898.465055771
70.047,0.2042,-0.00407,9.6975,117.8619,-0.486137258155327,145.177034254901,132043.642090026
70.09,0.3921,-0.35442,9.5347,117.88,-0.459793806524262,143.541709512356,132187.183799538
70.133,0.7943,0.37774,8.8727,117.9015,-0.29228704521941,142.073891531116,132329.25769107
70.176,0.3646,1.49963,7.5331,117.9225,0.066096363824472,140.96445695892,132470.222148028
70.219,0.2808,0.5555,9.1217,117.9692,0.163977091059578,139.952903113959,132610.175051142
70.262,0.7429,-1.01277,11.128,118.0328,-0.071372327152338,138.705999850786,132748.881050993
70.305,0.8829,-0.42812,10.5414,118.0938,-0.14272186172187,137.387747053043,132886.268798046
70.348,0.0689,0.18546,8.4357,118.1543,-0.077085489377496,136.135130627645,133022.403928674
70.391,0.0976,-2.70094,9.7705,118.2515,-0.601856391501997,134.357743300122,133156.761671974
70.434,0.0821,-0.65065,9.1827,118.3157,-0.611615113201598,132.5705972509,133289.332269225
70.477,-0.6697,2.07119,10.7569,118.3614,-0.075054090561278,131.320012224318,133420.652281449
70.52,0.0797,-2.07812,14.1387,118.442,-0.475667272449023,129.668814015848,133550.321095465
70.563,1.2971,0.63448,11.2345,118.4762,-0.253637817959218,128.239645261868,133678.560740727
70.606,0.1671,5.68051,10.2146,118.5073,0.933191745632626,127.99730607148,133806.558046798
70.649,-1.4167,5.61473,11.3267,118.5575,1.8694993965061,128.691274531966,133935.24932133
70.692,0.009,-0.89694,15.3155,118.6364,1.31621151720488,128.83195511315,134064.081276444
70.735,0.7872,0.96107,10.3319,118.6777,1.2451832137639,128.901607390893,134192.982883834
70.778,0.7357,3.33267,6.9298,118.7372,1.66268057101112,129.388757025883,134322.37164086
70.821,-0.568,0.63063,5.109,118.813,1.4562704568089,129.669496546672,134452.041137407
70.864,-1.3832,0.52393,5.1581,118.8948,1.26980236544712,129.763767976098,134581.804905383
70.907,-1.6178,2.75594,6.3779,118.9993,1.5670298923577,130.155266932435,134711.960172316
70.95,-1.0791,1.27842,7.3954,119.1226,1.50930791388616,130.489043910301,134842.449216226
70.993,-0.4016,0.22627,9.1241,119.2562,1.25270033110893,130.566213305389,134973.015429531
71.036,0.0007,2.13433,9.4102,119.3818,1.42902626488714,130.819708634255,135103.835138166
71.079,-0.5033,2.05667,9.4976,119.5079,1.55455501190971,131.198732710144,135235.033870876
71.122,-0.8086,-0.48345,10.8203,119.6234,1.14695400952777,131.170155783651,135366.204026659
71.165,-0.1322,1.61821,10.7737,119.7097,1.24120520762222,131.235830055253,135497.439856715
71.208,0.2652,3.61581,10.9987,119.7837,1.71612616609777,131.77642528533,135629.216282
71.251,-0.4183,2.673,10.4876,119.8472,1.90750093287822,132.508395282187,135761.724677282
71.294,-0.7332,2.66772,10.5259,119.8915,2.05954474630257,133.392409092469,135895.117086375
71.337,-0.1981,2.0185,10.7713,119.9236,2.05133579704206,134.268213953491,136029.385300328
71.38,0.0833,1.58136,9.5802,119.9334,1.95734063763365,135.050023655104,136164.435323983
71.423,0.3454,0.57662,8.8499,119.9376,1.68119651010692,135.55568922919,136299.991013212
71.466,0.0378,-1.82919,7.6025,119.9297,0.979119208085535,135.359277501255,136435.350290714
71.509,-0.9175,1.44837,6.0774,119.8984,1.07296936646843,135.256715931702,136570.607006645
71.552,-2.1805,2.96263,7.4864,119.8657,1.45090149317474,135.532086488856,136706.139093134
71.595,-1.3425,-3.64111,12.9739,119.8513,0.432499194539794,134.789054747376,136840.928147882
71.638,1.4803,-1.47235,14.0729,119.7883,0.051529355631835,133.665053166987,136974.593201049
71.681,0.865,0.86097,10.7808,119.7099,0.213417484505468,132.702939715472,137107.296140764
71.724,-0.2807,-0.73887,9.5311,119.6271,0.022959987604375,131.550368767055,137238.846509531
71.767,-0.3369,-1.71072,9.1396,119.5322,-0.3237760099165,130.051061821118,137368.897571352
71.81,0.3035,1.21528,8.8128,119.444,-0.0159648079332,128.859566077164,137497.757137429
71.853,0.6938,1.37324,10.1655,119.3705,0.26187615365344,127.945911294797,137625.703048724
71.896,0.841,-1.04962,11.0801,119.3102,-0.000423077077248,126.769957281699,137752.473006006
71.939,0.9057,0.67276,9.6711,119.2507,0.134213538338201,125.728639884016,137878.20164589
71.982,0.4987,1.79201,8.2226,119.2007,0.465772830670561,125.018881778666,138003.220527669
72.025,0.1802,1.34035,8.6536,119.1798,0.640688264536449,124.484039107182,138127.704566776
72.068,-0.3848,0.39886,9.415,119.1922,0.592322611629159,123.90083078279,138251.605397558
72.111,-0.7715,-0.50446,10.1715,119.2381,0.372966089303328,123.098265936073,138374.703663495
72.154,-0.6051,-1.23662,10.9472,119.3057,0.051048871442662,121.973783871495,138496.677447366
72.197,-1.054,-1.0681,10.0339,119.3721,-0.17278090284587,120.625472032628,138617.302919399
72.24,-1.1174,-0.82313,9.8435,119.4495,-0.302850722276696,119.147090374331,138736.450009773
72.283,-0.5632,0.67925,9.6663,119.538,-0.106430577821357,117.865128860489,138854.315138634
72.326,0.0246,1.53923,9.543,119.6325,0.222701537742914,116.912299462211,138971.227438096
72.369,0.5417,0.58586,9.5586,119.7168,0.295333230194332,116.032101756385,139087.259539852
72.412,0.7488,0.5687,9.5718,119.7724,0.350006584155465,115.20657740452,139202.466117257
72.455,0.6028,2.20682,9.9548,119.8018,0.721369267324372,114.752415735823,139317.218532992
72.498,0.1359,0.75438,11.3183,119.8085,0.727971413859498,114.304856213662,139431.523389206
72.541,0.446,-1.66859,12.2952,119.7835,0.248659131087598,113.377984408729,139544.901373615
72.584,0.8973,-0.92191,10.12,119.7349,0.014545304870079,112.216998777578,139657.118372392
72.627,0.6243,0.61611,7.9341,119.6483,0.134858243896063,111.176326085454,139768.294698478
72.67,-0.1921,-0.66781,8.2035,119.5402,-0.02567540488315,109.97511974455,139878.269818222
72.713,-0.4794,-0.64933,8.5806,119.3981,-0.15040632390652,108.649182484623,139986.919000707
72.756,-0.3477,0.31328,9.4964,119.2412,-0.057669059125216,107.415982489477,140094.334983197
72.799,-0.4351,0.56342,9.8411,119.0541,0.066548752699827,106.307000306156,140200.641983503
72.842,-0.7487,-0.94435,10.5187,118.8326,-0.135630997840138,104.995838372295,140305.637821875
72.885,-0.3668,1.4641,10.6061,118.5708,0.18431520172789,104.004622638002,140409.642444513
72.928,-0.0783,2.36742,10.4349,118.2862,0.620936161382312,103.450027863364,140513.092472376
72.971,0.0869,0.90057,10.9748,117.9967,0.676862929105849,102.951359856449,140616.043832233
73.014,0.1228,0.75966,10.3666,117.666,0.69342234328468,102.469251263713,140718.513083496
73.057,-0.3058,1.4575,8.7542,117.2991,0.846237874627744,102.13995820232,140820.653041699
73.1,-0.5584,1.1231,9.9584,116.8975,0.901610299702195,101.866037566001,140922.519079265
73.143,-0.4806,-0.52426,11.0406,116.4815,0.616436239761756,101.306942869742,141023.826022135
73.186,-0.0412,0.06567,11.2884,116.0194,0.506282991809405,100.637694925531,141124.46371706
73.229,0.1922,0.47784,9.8375,115.5164,0.500594393447524,99.9627583829579,141224.426475443
73.272,0.3023,1.14015,9.4461,114.9666,0.628505514758019,99.4157329616952,141323.842208405
73.315,-0.0065,2.05403,9.5502,114.371,0.913610411806415,99.1538124374809,141422.996020842
73.358,0.0521,1.54187,10.2398,113.7721,1.03926232944513,99.0175438309054,141522.013564673
73.401,0.4532,1.59445,9.6663,113.1183,1.15029986355611,98.9923127584408,141621.005877432
73.444,0.1144,3.47226,9.2342,112.4091,1.61469189084489,99.4314737132649,141720.437351145
73.487,-0.714,2.18438,11.1376,111.6622,1.72862951267591,99.9845722899201,141820.421923435
73.53,-0.0568,0.08679,12.7453,110.9207,1.40026161014073,100.20930296404,141920.631226399
73.573,1.2792,-0.28325,12.2605,110.1234,1.06355928811258,100.097331316132,142020.728557715
73.616,0.4496,0.4752,7.8072,109.2725,0.945887430490065,99.8676878106014,142120.596245525
73.659,0.3227,0.09064,8.0443,108.3957,0.774837944392052,99.4669948189727,142220.063240344
73.702,0.4903,-0.35706,8.1041,107.4926,0.548458355513642,98.8399222384657,142318.903162583
73.745,0.0234,2.31737,8.2873,106.5916,0.902240684410914,98.5666319868559,142417.46979457
73.788,-0.8888,1.34167,10.0267,105.6937,0.990126547528731,98.3812275983639,142515.851022168
73.831,-0.2986,-1.75417,12.2401,104.7957,0.441267238022985,97.6469639003662,142613.497986068
73.874,1.169,-1.65011,10.6958,103.8695,0.022991790418388,96.4944247547639,142709.992410823
73.917,0.8243,3.91468,7.5487,102.9438,0.80132943233471,96.1202232510779,142806.112634074
73.96,-1.2371,5.18276,7.6744,102.0229,1.67761554586777,96.6223078609249,142902.734941935
74.003,-1.2719,-1.89244,12.7154,101.1236,0.963604436694215,96.4103813615984,142999.145323297
74.046,1.6802,-0.25432,14.3805,100.1831,0.720019549355372,95.9548699749331,143095.100193272
74.089,2.0238,1.98297,11.0502,99.254,0.972609639484297,95.7519486783967,143190.85214195
74.132,0.3406,-0.40975,9.1875,98.333,0.696137711587438,95.2725554539634,143286.124697404
74.175,0.3394,-1.68564,9.4652,97.4122,0.21978216926995,94.3168066872127,143380.441504091
74.218,1.1044,0.26587,8.2107,96.468,0.22899973541596,93.3702754866079,143473.811779578
74.261,0.8602,1.32319,7.4457,95.5179,0.447837788332768,92.64258233892,143566.454361917
74.304,-0.2974,1.05589,7.982,94.6198,0.569448230666215,92.0364996335655,143658.49086155
74.347,-0.5728,0.19206,8.8152,93.7539,0.493970584532972,91.3549392820777,143749.845800833
74.39,-0.4806,0.38566,9.215,92.902,0.472308467626377,90.6517168136834,143840.497517646
74.433,-0.4494,1.12046,9.7825,92.0529,0.601938774101102,90.0781246517638,143930.575642298
74.476,-0.3621,2.87045,10.3164,91.2348,1.05564101928088,89.958234735024,144020.533877033
74.519,-0.5704,1.52735,10.9652,90.4417,1.14998281542471,89.932686614428,144110.466563647
74.562,-0.6589,0.35937,11.4321,89.6422,0.991860252339765,89.749015930747,144200.215579578
74.605,0.0174,1.34431,11.2968,88.8263,1.06235020187181,89.6358351965981,144289.851414775
74.648,-0.1837,-0.81664,10.7521,87.9965,0.686552161497449,89.1468564220749,144378.998271197
74.691,-0.4207,-1.95822,10.0171,87.1659,0.15759772919796,88.1289232152521,144467.127194412
74.734,-0.2471,-0.50061,9.0953,86.2986,0.025956183358368,86.9793484625898,144554.106542875
74.777,-0.3106,-0.92851,8.6548,85.4009,-0.164937053313306,85.6388804732558,144639.745423348
74.82,-0.2651,-0.21879,9.1061,84.4679,-0.175707642650645,84.2876418945844,144724.033065243
74.863,-0.3609,0.14201,9.8339,83.5553,-0.112164114120516,82.9999468444432,144807.033012087
74.906,-0.5105,-0.49797,10.4002,82.605,-0.189325291296413,81.6350906171261,144888.668102704
74.949,-0.0795,1.39436,10.3631,81.6206,0.12741176696287,80.5869714480683,144969.255074152
74.992,0.1132,2.59523,10.6252,81.6515,0.620975413570296,80.0324159256178,145049.287490078
75.035,-0.5392,1.84734,11.4584,81.6808,0.866248330856237,79.7231333204534,145129.010623398
75.078,-0.3082,1.67354,12.4101,81.7125,1.02770666468499,79.5753090491176,145208.585932447
75.121,0.6052,-0.20427,12.9967,81.7446,0.781311331747992,79.1810894448449,145287.767021892
75.164,0.8326,0.09328,11.0885,81.7689,0.643705065398393,78.6492635742226,145366.416285466
75.207,-0.0065,-0.75735,10.2697,80.2031,0.363494052318715,77.8372266905206,145444.253512157
75.25,-0.4267,-1.05094,9.6424,78.6749,0.080607241854972,76.7423029963549,145520.995815153
75.293,-0.4171,-0.7271,9.2605,77.13,-0.080934206516023,75.4858378538182,145596.481653007
75.336,-0.2555,-0.67705,8.5291,75.5714,-0.200157365212818,74.1101495525846,145670.59180256
75.379,-0.3489,-0.06072,7.6217,74.0044,-0.172269892170255,72.7623487243937,145743.354151284
75.422,-0.7583,0.35541,7.6205,72.4357,-0.066733913736204,71.5200838746368,145814.874235159
75.465,-0.1394,-0.49137,9.4054,70.9111,-0.151661130988963,70.1928918076271,145885.067126966
75.508,0.7129,-0.51238,10.3295,69.3658,-0.22380490479117,68.7935559668152,145953.860682933
75.551,0.9296,1.04148,10.1919,67.7974,0.029252076167064,67.6472771069616,146021.50796004
75.594,0.6854,0.63063,10.7569,66.2006,0.149527660933651,66.6212738318745,146088.129233872
75.637,0.8913,-0.38995,11.3962,64.6365,0.041632128746921,65.4873750246008,146153.616608897
75.68,1.1547,1.023,10.6001,63.0282,0.237905702997537,64.5497497915776,146218.166358688
75.723,0.2173,0.90706,9.628,61.3865,0.371736562398029,63.7459554179549,146281.912314106
75.766,-0.6434,-0.2332,10.1224,59.7221,0.250749249918423,62.8211737318526,146344.733487838
75.809,-0.392,-0.26092,10.4433,58.0332,0.148415399934739,61.7940581957667,146406.527546034
75.852,0.4675,1.06249,9.7968,56.3846,0.331230319947791,60.9497575796938,146467.477303613
75.895,0.5034,1.67222,9.1887,54.7262,0.599428255958233,60.3736548996313,146527.850958513
75.938,-0.24,1.76044,8.7482,53.0727,0.831630604766586,60.0297545683772,146587.880713081
75.981,-0.6542,1.43121,8.5734,51.4322,0.951546483813269,59.8057701161698,146647.686483198
76.024,-0.5716,1.79729,8.6811,49.8529,1.12069518705062,59.7509343671997,146707.437417565
76.067,-0.5105,2.66904,8.881,48.2941,1.43036414964049,60.0057675808195,146767.443185146
76.11,-0.562,2.3727,9.4724,46.759,1.61883131971239,60.4490679645112,146827.89225311
76.153,-0.453,1.36796,10.3702,45.2398,1.56865705576992,60.8421940842604,146888.734447194
76.196,-0.0281,1.48258,10.6827,43.7344,1.55144164461593,61.2181047928556,146949.952551987
76.239,0.1012,3.03248,10.6073,42.2924,1.84764931569275,61.8902231725277,147011.84277516
76.282,0.3263,1.3706,11.4656,40.8647,1.7522394525542,62.4669316890612,147074.309706849
76.325,0.7967,0.71753,10.071,39.4338,1.54529756204336,62.8366983150838,147137.146405164
76.368,0.4173,4.13589,8.0419,37.9989,2.06341604963469,63.7245834286978,147200.870988593
76.411,-0.2196,3.27074,9.2222,36.6323,2.30488083970775,64.8539333323848,147265.724921925
76.454,0.2137,0.68717,10.9018,35.2742,1.9813386717662,65.6597410681303,147331.384662993
76.497,0.8745,1.73404,10.1883,33.9111,1.93187893741296,66.4160890695226,147397.800752063
76.54,0.9164,3.20232,8.9361,32.5534,2.18596714993037,67.4265252834322,147465.227277346
76.583,-0.5428,2.91918,8.5973,31.2194,2.33260971994429,68.5836040673558,147533.810881413
76.626,-0.8026,2.20286,9.7573,29.9538,2.30665977595544,69.7147329072906,147603.525614321
76.669,-0.4135,1.13619,10.6827,28.7147,2.07256582076435,70.6117677920342,147674.137382113
76.712,-0.2579,1.00848,10.3654,27.4801,1.85974865661148,71.295985512625,147745.433367625
76.755,-0.0616,2.1989,9.6711,26.2517,1.92757892528918,72.0480335018935,147817.481401127
76.798,-0.1981,1.0296,9.9345,25.0807,1.74798314023135,72.6204857061041,147890.101886833
76.841,-0.2005,1.25873,9.3862,23.9091,1.65013251218508,73.0950872822685,147963.196974116
76.884,-0.4303,1.68003,9.1564,22.749,1.65611200974806,73.5756683559958,148036.772642472
76.927,-0.2412,1.21,9.6616,21.6031,1.56688960779845,73.9670270277736,148110.739669499
76.97,-0.1011,1.8579,9.5143,20.4745,1.62509168623876,74.4165877779916,148185.156257277
77.013,-0.4973,2.53341,9.0331,19.4049,1.80675534899101,75.0478121909619,148260.204069468
77.056,-0.9355,1.90784,9.6783,18.3691,1.82697227919281,75.699253534134,148335.903323003
77.099,-0.4866,1.21132,10.7689,17.3694,1.70384182335425,76.2275644214675,148412.130887424
77.142,0.4292,1.18492,10.9173,16.4366,1.6000574586834,76.6520909441302,148488.782978368
77.185,0.4687,1.91972,9.5538,15.5297,1.66398996694672,77.1405499750562,148565.923528343
77.228,0.1635,1.68927,9.1863,14.6843,1.66904597355737,77.6340650125929,148643.557593356
77.271,0.0198,2.22266,9.2031,13.9071,1.7797687788459,78.2383028554181,148721.795896211
77.314,0.0294,1.8249,10.1536,13.2084,1.78879502307672,78.8515669424741,148800.647463154
77.357,0.0114,0.59631,10.4983,12.5661,1.55029801846138,79.2263340249148,148879.873797179
77.4,-0.1921,2.60711,9.482,11.9842,1.7616604147691,79.8124635036632,148959.686260682
77.443,-0.289,1.93424,9.8746,11.4938,1.79617633181528,80.4331088994577,149040.119369582
77.486,-0.3668,1.27314,10.0578,11.0699,1.69156906545222,80.9491470288893,149121.068516611
77.529,-0.5368,3.201,9.0618,10.7162,1.99345525236178,81.7670713452303,149202.835587956
77.572,-0.6925,2.95999,9.8471,10.4284,2.18676220188942,82.7783026110991,149285.613890567
77.615,-0.6697,2.20154,10.7186,10.2,2.18971776151154,83.7924894365899,149369.406380003
77.658,-0.7068,2.18966,10.0841,10.0269,2.18970620920923,84.8066647097784,149454.213044713
77.701,-0.866,1.70907,9.1672,9.8989,2.09357896736739,85.7247127411251,149539.937757454
77.744,-0.4459,2.78091,9.1444,9.8053,2.23104517389391,86.7802269789983,149626.717984433
77.787,-0.3585,2.91522,10.1153,9.7615,2.36788013911513,87.9725761820927,149714.690560616
77.83,-0.4662,1.54836,10.6587,9.7463,2.2039761112921,89.0010213573641,149803.691581973
77.873,-0.6123,1.72227,9.7238,9.752,2.10763488903368,89.9331253103771,149893.624707283
77.916,0.033,1.34563,9.8291,9.7736,1.95523391122695,90.7128282855833,149984.337535569
77.959,-0.1382,2.30164,8.2741,9.8063,2.02451512898156,91.5618124785442,150075.899348047
78.002,-0.6123,2.48996,8.4202,9.8617,2.11760410318525,92.5038856457087,150168.403233693
78.045,-0.8732,1.31406,9.4281,9.9165,1.9568952825482,93.2852499922362,150261.688483685
78.088,-0.5823,0.76758,11.1735,9.9517,1.71903222603856,93.8287512822541,150355.517234968
78.131,-0.6254,1.53263,10.4265,9.9792,1.68175178083085,94.3349721270642,150449.852207095
78.174,-0.5297,2.14753,9.8722,10.0079,1.77490742466468,94.9343486157082,150544.78655571
78.217,-0.3357,1.01772,9.8974,10.015,1.62346993973174,95.3822876194192,150640.16884333
78.26,-0.453,2.93766,8.9804,10.0281,1.88630795178539,96.0930646351839,150736.261907965
78.303,-0.5225,2.08703,9.7872,10.0339,1.92645236142831,96.8439860605915,150833.105894026
78.346,-0.4351,1.00452,10.3319,10.0143,1.74206588914265,97.4105210137135,150930.516415039
78.389,-0.4207,1.584,9.4341,9.9886,1.71045271131412,97.9454427890069,151028.461857828
78.432,-0.453,1.99221,9.2126,9.9686,1.7668041690513,98.5367160220375,151126.99857385
78.475,-0.4471,-0.86273,10.6947,9.9099,1.24089733524104,98.6020824212578,151225.600656272
78.518,-0.0652,0.21582,10.0698,9.8423,1.03588186819283,98.4624333534299,151324.063089625
78.561,-0.1346,-1.76209,10.7904,9.8095,0.476287494554264,97.7631899119635,151421.826279537
78.604,-0.2783,-1.17084,9.3312,9.7383,0.146861995643411,96.7345209715862,151518.560800509
